uid,premise,hypothesis,reason,label,predicted_label,match,predicted_score_0,predicted_score_1,predicted_score_2
da36cbe8-4e7e-4f6d-b171-30ae252c10aa,"Goran Bezina (born 21 March 1980 in Split, SR Croatia, Yugoslavia) is a Swiss professional ice hockey defenseman who is currently playing for Genève-Servette HC of the National League (NL). He previously played for the Arizona Coyotes in the National Hockey League (NHL), Medveščak Zagreb of the Kontinental Hockey League (KHL) and HC Fribourg-Gottéron.",Goran Bezina no longer plays for the Arizona Coyotes. ,He currently plays for Genève-Servette HC of the National League. ,0,2,,-2.247883797,-1.255732656,2.686795473
ccbf133b-e2ab-48df-9bb1-3184f9185b51,"Kuch... Diiil Se is a Hindi language Indian television talk show series hosted by Smriti Irani, which premiered on SAB TV on June 23, 2003. The series is a discussion based show which primarily focuses on social issues where lawyers, cops, psychiatrists, doctors, social workers and celebrities answer viewer queries.",Kuch... Diiil Se did not exist in 2002.,This is true because the paragraph says the show didnt premier until 2003. I think it was hard for the system to understand the timeline of dates.,0,2,,-1.49377203,-0.496839106,1.554187417
b219be71-120f-45fe-a158-dce00a44289f,"Lee Hong-gi (; ] ; Japanese:イ•ホンギ) is a South Korean singer-songwriter, actor, writer, and fashion designer. He is best known for his singing abilities and being the main singer of the South Korean rock band F.T. Island. Lee released his first solo extended play ""FM302"" in South Korea on 18 November 2015 and his Japanese album ""AM302"" on 9 December 2015.",イ•ホンギ is a south korean person who sings in a band. he has released his own ep in a fall month and one album in a different language than the last one in a winter month of the same year,"everything i said was true, but i said a lot",0,1,,0.339004636,1.981823802,-2.222839117
a544bd49-9b4b-4649-a8c9-3b71aef5799b,"State Highway 34 (abbreviated SH-34) is a state highway in the U.S. state of Oklahoma. It runs for 188.3 mi south-to-north in the western part of the state. The highway begins northeast of Eldorado, in the southwest corner of the state, and extends north to the Kansas state line between Woodward and Coldwater, Kansas.",SH-34 connects Oklahoma and Arkansas.,The statement is incorrect because Arkansas is on the eastern side of Oklahoma. The system might not be aware of the neighboring geography implied by western Oklahoma.,2,1,,-0.35607636,0.208755895,0.13312611
b21ec7bf-bf3c-4715-8e5a-703270085ff0,"The Centralia Massacre was an incident during the American Civil War in which twenty-four unarmed Union soldiers were captured and executed at Centralia, Missouri on September 27, 1864 by the pro-Confederate guerrilla leader William T. Anderson. Future outlaw Jesse James was among the guerrillas.",William T Anderson was Jesse James superior at one point.,If Anderson was the guerrilla leader and Jesse James was one of the guerrillas then he was under command of Anderson. System could not predict because there wasn't enough clue words in the statement,0,1,,0.263787746,1.556647182,-1.705727935
d986be97-e4ec-46a9-a687-eea7257ac926,"The Unwelcome Mrs. Hatch is a 1914 American drama film directed by Allan Dwan and written by Allan Dwan and Mrs. Burton Harrison. The film stars Henrietta Crosman, Walter Craven, Lorraine Huling, Minna Gale and Harold Lockwood. The film was released on September 10, 1914, by Paramount Pictures.",The person who directed The Unwelcome Mrs. Hatch did not star in the movie but did help to write it.,You can look at his name and compare what he did. It's difficult because of the way I wrote it.,0,1,,-2.312538147,1.65594399,0.341856092
6b91e821-d7f5-44c5-8434-0b03444c768b,"Kroll Show is an American sketch comedy television series created by and starring comedian Nick Kroll. John Levenstein and Jonathan Krisel served as the show's executive producers. The series premiered on January 16, 2013 and ended on March 24, 2015, on the American cable television network Comedy Central.",Kroll Show is a sketch comedy starring Levenstein and Jonathan Krisel.,"My statement is incorrect because Kroll Show stars Nick Croll, John Levenstein and Jonathan Krisel are producers. The system was probably fooled because I used many words present in the paragraph.",2,0,,0.619820833,-0.546027303,-0.165776461
513acfc2-b294-428f-9602-4821702e7828,"USS ""Spence"" (DD-512), a Fletcher class destroyer, was laid down on 18 May 1942 by the Bath Iron Works, Bath, Maine; launched on 27 October 1942; sponsored by Mrs. Eben Learned; and commissioned on 8 January 1943, Lieutenant Commander H. J. Armstrong in command. The ship was named for Robert T. Spence, superintendent of the construction of USS ""Ontario"" (1813), and captain of USS ""Cyane"" (1815).","USS ""Spence"" (DD-512) is a Beltcher class destroyer.",It is a Fletcher class destroyer. ,2,2,,-0.810724914,-1.306931853,1.574355483
cf64b082-065b-4e78-934b-627d9552c948,"Monmouth Methodist Church is located in Monmouth, south east Wales. It is set well back from St James Street between buildings. Designed by George Vaughan Maddox and built in 1837, it retains its original galleries, organ loft and sophisticated pulpit.",Monmouth College Church was built in 1837 and originally built between Wales and James Street.,It was built in south east Wales.,2,1,,-0.085321084,1.337632537,-1.166448116
9ba61d34-1a7f-4f6a-a5f6-80f224ce92db,"The Troller T4 is a four-wheel drive vehicle made by Troller Veículos Especiais S/A. It is available only as a two-door car with a fibreglass body and steel chassis, with a design inspired by the Jeep. It has standard 4WD, a 5-speed Eaton manual transmission and Dana axles. The engine is a 3.0 L turbo Diesel built by MWM and was introduced in 2004.",The Troller T4's engine was built only for the four-wheel drive vehicle in 2004 by MWM.,"We only know the engine manufacturer, and have no clue if it was built for the T4 only or not.",1,0,,1.529752851,-0.445998698,-1.195038915
3826464a-8a50-483c-9290-dbecdd466a96,"Meg Randall (born ""Genevieve Roberts""; August 1, 1926 in Clinton, Oklahoma) was an American film actress who also attended the University of Oklahoma as an undergraduate, completing only her freshman year. She was active in motion pictures, radio and television between 1946 and 1961, changing her name from Gene Roberts to Meg Randall in mid-1948.",Meg Randall did not study acting,Its not clear what her major was,1,2,,-2.376226187,-0.573109627,2.240475893
01ea856e-9d7e-402d-baf0-868a4a99d348,"Snow White: A Tale of Terror is a 1997 American dark fantasy horror television film based on the fairy tale ""Snow White"". Also known as Snow White in the Black Forest it was directed by Michael Cohn and stars Sigourney Weaver, Sam Neill and Monica Keena. The original music score was composed by John Ottman. The film was marketed with the tagline ""The fairy tale is over"".",The original music score was copied by John Ottman,I suggested that John Ottman copied original work rather than being the one that composed it. I suppose the words seemed to similar to the system for it to register a difference. ,2,0,,0.270595133,0.247099116,-0.419918954
8282ceae-cf93-4587-b62a-f4a5b8fe7fb4,"Abraham Roqueñi Iglesias (born April 16, 1978) is a Spanish welterweight kickboxer. He was the K-1 MAX Spain 2004 tournament winner, and is a former ISKA, WAKO and WFCA world champion. He holds notable wins over Gago Drago, Luis Reis, Andy Souwer and Artur Kyshenko.",Abraham Roqueñi Iglesias only won one world championship,It lists 3 different championships that he won,2,1,,-2.134535313,1.757129431,0.107160576
4e6c9ef6-eb91-4633-9961-fd6f8cc5c62e,"The Three Musketeers is a 1993 Austrian-American action-adventure comedy film from Walt Disney Pictures, Caravan Pictures, and The Kerner Entertainment Company, directed by Stephen Herek from a screenplay by David Loughery. It stars Charlie Sheen, Kiefer Sutherland, Chris O'Donnell, Oliver Platt, Tim Curry and Rebecca De Mornay.",Walt Disney pictures makes films other than romance films,Definitely correct because it says here that disney made a action-adventure,0,1,,-1.534306049,1.46988821,-0.07627438
e3e8c6f4-0da6-4888-b673-a26ead984490,"Grato Passage is an 8-storey mixed use building located at 37 Kostava street in Vera district of Tbilisi, Georgia. The building includes office and retail space in its 8450 square metres of floor areas as well as a parking for 100 cars. Construction was completed in 2010.",Grand Passage has less than 10 floors.,"It's an 8 storey building, that is less than 10 floors.",0,2,,-1.09144187,-1.182517886,1.703582644
b540db16-cac9-47b3-8f9f-5e278fb9b3f1,"Titus is the original soundtrack to the 1999 motion picture ""Titus"". Elliot Goldenthal wrote the score for the film, an adaptation of Shakespeare's first, and bloodiest, tragedy ""Titus Andronicus""; written and directed by Julie Taymor, Goldenthal's long-time friend and partner. The only non-Goldenthal piece is an old Italian song called """"Vivere"""" performed by Italian singer Carlo Buti.",Vivere is the only piece on the Titus soundtrack performed by Carlo Buti,"While it is stated that all the other pieces were composed by Goldenthal, it is not stated who performed them so it could be Carlo Buti. I think the system got it wrong because the statement seems like a logical assumption",1,0,,1.225070715,-1.498210669,-0.05625017
bf53d1d9-a51b-4290-b675-d7b0bf2e1255,"Me Before You is a 2016 romantic drama film directed by Thea Sharrock in her directorial debut and adapted by English author Jojo Moyes from her 2012 novel of the same name. The film stars Emilia Clarke, Sam Claflin, Steve Peacocke, Jenna Coleman, Charles Dance, Matthew Lewis, Janet McTeer, Vanessa Kirby and Joanna Lumley.",Jojo Moyes wrote the screenplay for Me Before You in 2014.,"We know from the text that Jojo Moyes wrote the screenplay, and it had to be done sometime between the novel and the film, but it doesn't mention the date. The system thinks it is definitely incorrect because of the use of a date that is not in the text.",1,1,,-2.323824644,1.095837116,0.864835322
050fb985-de14-4880-be97-2c949850c49c,"Sakis Rouvas filmed his first cinematographic works in 1996, playing the voice of Quasimodo in the Greek language dubbing of the Disney animated adaptation of ""The Hunchback of Notre Dame"" titled ""I Panayia Ton Parision."" A Decade later in 2006 Rouvas voiced Lightning McQueen in the Greek dubbing of the animated film ""Cars"".",Sakis Rouvas voiced a Hunchback and a car,"Quasimodo is the Hunchback of ""The Hunchback of Notre Dame"" and Lightning McQueen is a car from the movie ""Cars"". I have no idea why this was difficult for the system as it seems like it would have been easy and an obvious go to from both said movies. If I were to guess though, I'd say it doesn't perceive Quasimodo as the Hunchback nor Lightning McQueen as a car.",0,0,,0.286772847,0.107461691,-0.307576537
